,audio_name,audio_id1,audio_id2,text_1,text2,lev_distance
197,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí não via a hora de chegar em casa para eh ver o computador, né, para jogar, para brincar, para mexer,",,
198,PC_MA_HV203_Samuel Gonçalves,500,534,aprender. E... Eh... ,,
199,PC_MA_HV203_Samuel Gonçalves,500,534,Daí eu lembro de poucas coisas mesmo.,,
200,PC_MA_HV203_Samuel Gonçalves,500,534,"Eh... Eu lembro de quando eu ia passar da quarta para a quinta série, né, que nossa, era um negócio totalmente diferente.",,
201,PC_MA_HV203_Samuel Gonçalves,500,534,"Nossa, vou passar para a quinta série.",,
202,PC_MA_HV203_Samuel Gonçalves,500,534,"Né, (riso) aí você ficava imaginando a escola que ia,",,
203,PC_MA_HV203_Samuel Gonçalves,500,534,"Até eh quase que eu não não vou para essa escola que eu estudei na quinta série, eu ia estudar em uma outra que era um pouco pior, o pessoal falava que era ruim.",,
204,PC_MA_HV203_Samuel Gonçalves,500,534,"E essa escola era nova, então só tinha a quinta série.",,
205,PC_MA_HV203_Samuel Gonçalves,500,534,"Por ser nova, só tinha a quinta série à tarde.",,
206,PC_MA_HV203_Samuel Gonçalves,500,534,"Então, aí eu consegui vaga lá, né, minha mãe conseguiu vaga, eu fui estudar lá.",,
207,PC_MA_HV203_Samuel Gonçalves,500,534,"E... também foi por isso que eu conheci a minha namorada, desde aquela época, então eu conheci ela, né, se eu não tivesse estudado.",,
208,PC_MA_HV203_Samuel Gonçalves,500,534,"Então, eu eu penso assim, que tudo que acontece, não acontece por acontecer.",,
209,PC_MA_HV203_Samuel Gonçalves,500,534,"Sempre vai ter alguma coisa, né, eu sempre acreditei nisso.",,
210,PC_MA_HV203_Samuel Gonçalves,500,534,que nada acontece por acaso.,,
211,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu vou eu vou contando para vocês aqui, vocês vão ver que... Poxa, ele foi para lá, né?",,
212,PC_MA_HV203_Samuel Gonçalves,500,534,"Aconteceu alguns problemas, fui para lá para hoje poder estar aqui, então... né, tudo que aconteceu assim, eu tomo que não foi por acaso, que tinha que acontecer mesmo.",,
213,PC_MA_HV203_Samuel Gonçalves,500,534,Meus pais...,,
214,PC_MA_HV203_Samuel Gonçalves,500,534,"Minha mãe não ( ) podia ter filho, teve filho, assim,",,
215,PC_MA_HV203_Samuel Gonçalves,500,534,"Sempre estudei, sempre gostei de estudar, sempre tirei boas notas, então não foi à toa.",,
216,PC_MA_HV203_Samuel Gonçalves,500,534,"Essas notas que me ajudaram a entrar no projeto hoje, se eu tivesse sido um mau aluno lá, eles pediram um histórico de tudo, né.",,
217,PC_MA_HV203_Samuel Gonçalves,500,534,"Então, tudo uma coisa vai vai se encaixando, se encaixando, que nem um quebra a cabeça e vai chegando.",,
218,PC_MA_HV203_Samuel Gonçalves,500,534,Deixa eu fazer uma pergunta aqui de São Paulo.,,
219,PC_MA_HV203_Samuel Gonçalves,500,534,"Quando vocês começaram a casa, era só um salão.",,
220,PC_MA_HV203_Samuel Gonçalves,500,534,Você viu a casa ser construída de alguma ( )?,,
221,PC_MA_HV203_Samuel Gonçalves,500,534,"Até eu brincava assim no terreno de cima, hoje é bem grande lá, não tem mais tinha isso, mas tinha um salão e em cima tinha um terreno, ficavam umas galinhas, até tem as fotos deles, ficavam as galinhas e eu ficava brincando com, lá em cima.",,
222,PC_MA_HV203_Samuel Gonçalves,500,534,"Antes eu era sozinho, né, minha irmã era muito pequena, não dava para brincar, então eu brincava sozinho lá.",,
223,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí eu fui crescendo ali e meu pai construindo, né, então eu ajudei bastante também, assim, bastante  no que eu podia.",,
224,PC_MA_HV203_Samuel Gonçalves,500,534,"Fui ajudando, né, no que eu podia fazer, eu ia fazendo, e ele foi construindo, eu fui vendo.",,
225,PC_MA_HV203_Samuel Gonçalves,500,534,"É muito legal, porque você vê o salão, né, daí depois toda a casa toda construída, é uma casa grande até, né, tem acho que uns doze cômodos, então é bem grande. Eh...",,
226,PC_MA_HV203_Samuel Gonçalves,500,534,"E depois, mais em cima ainda, tem uma área bem grande assim, que pega o terreno inteiro.",,
227,PC_MA_HV203_Samuel Gonçalves,500,534,"E... daí nossa, você vai vendo que vai passando o tempo, você vai conseguindo as coisas, né. ",,
228,PC_MA_HV203_Samuel Gonçalves,500,534,"E para gente que veio do nada, nossa, é uma vitória.",,
229,PC_MA_HV203_Samuel Gonçalves,500,534,Cada coisa que você conquista é uma vitória.,,
230,PC_MA_HV203_Samuel Gonçalves,500,534,"E hoje a gente tem ela e tem outra, né.",,
231,PC_MA_HV203_Samuel Gonçalves,500,534,"Então eh fica lá, está alugada, né.",,
232,PC_MA_HV203_Samuel Gonçalves,500,534,"Mas hoje você vai, assim você lembra, né, da sua infância mesmo, porque foi ali que... eh, depois de um tempo, minha mãe teve que trabalhar, né. ",,
233,PC_MA_HV203_Samuel Gonçalves,500,534,"E... daí eu tinha umas pessoas que cuidavam de mim e dos meus irmãos, né, que ficavam lá olhando a gente.",,
234,PC_MA_HV203_Samuel Gonçalves,500,534,"E... aí eh ficavam e minha mãe trabalhava, meu pai trabalhava também.",,
235,PC_MA_HV203_Samuel Gonçalves,500,534,"Então, assim, no período da quinta série que eu fiquei eh, foi com outras pessoas que olhavam a gente eh",,
236,PC_MA_HV203_Samuel Gonçalves,500,534,"Também tinha medo, né?",,
237,PC_MA_HV203_Samuel Gonçalves,500,534,"Lá do bairro, lá tinha algumas pessoas que... Até tem uma história que um dia essa pessoa que tava olhando a gente, estava à noite, meus pais estudavam à noite nessa época.",,
238,PC_MA_HV203_Samuel Gonçalves,500,534,"E aí eu ( ) estava indo para... sentido a igreja lá, tem uma subidona assim, eu fui subindo sozinho e a pessoa atrás, né?",,
239,PC_MA_HV203_Samuel Gonçalves,500,534,A pessoa vindo atrás com a minha irmã.,,
240,PC_MA_HV203_Samuel Gonçalves,500,534,"E eu subindo assim, de repente um cara olhou assim, é você que vem aqui.",,
241,PC_MA_HV203_Samuel Gonçalves,500,534,"Falei, não, (riso) deixa eu descer de novo.",,
242,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí eu fui para um lado, ele foi.",,
243,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu fui para o outro, ele foi.",,
244,PC_MA_HV203_Samuel Gonçalves,500,534,"Nossa, eu desci correndo (riso)",,
245,PC_MA_HV203_Samuel Gonçalves,500,534,"(riso) falei para ela, e ela estava com a minha irmã.",,
246,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu nem pensei, eu passei por ela e falei, corre, só corre (riso)",,
247,PC_MA_HV203_Samuel Gonçalves,500,534,"(riso) Ela não sabia de nada, daí ela veio correndo.",,
248,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu nem falei, vou embora (riso)",,
249,PC_MA_HV203_Samuel Gonçalves,500,534,Eles que corram.,,
250,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí entrei para dentro de casa lá, meu pai estava lá, né.",,
251,PC_MA_HV203_Samuel Gonçalves,500,534,"Depois que eu vim pensar, nossa, imagina se o cara tivesse pegado ela, ninguém ia saber.",,
252,PC_MA_HV203_Samuel Gonçalves,500,534,Só corri e passei em vez de ir (riso).,,
253,PC_MA_HV203_Samuel Gonçalves,500,534,"Mas eh assim, foi foi bacana, né.",,
254,PC_MA_HV203_Samuel Gonçalves,500,534,"Depois eh, meus primos moravam todos perto também, então tinha contato com todos eles.",,
255,PC_MA_HV203_Samuel Gonçalves,500,534,"Hoje já não, já moram todos distantes. Eu tenho assim,",,
256,PC_MA_HV203_Samuel Gonçalves,500,534,"Pelo que eu vejo, né, dos meus pais, os primos deles não têm muito contato, né.",,
257,PC_MA_HV203_Samuel Gonçalves,500,534,"Então, eu sei que, né, vai caminhando as coisas para você perder o contato mesmo.",,
258,PC_MA_HV203_Samuel Gonçalves,500,534,"ter um contato tal, mas ser bem distante, que nem meus filhos já não vão ter contato com meus primos como eu tenho.",,
259,PC_MA_HV203_Samuel Gonçalves,500,534,"Então eu acho que é uma coisa ruim assim, eu não gosto muito, mas você vai vendo que vai ficando difícil, né, e era gostoso.",,
260,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu gostaria de dormir na casa dos meus primos, né, brincava com eles, jogava bola, descia no barranco com",,
261,PC_MA_HV203_Samuel Gonçalves,500,534,"papelão, né? eh...",,
262,PC_MA_HV203_Samuel Gonçalves,500,534,"Então era bacana e daí você vai perdendo contato, né?",,
263,PC_MA_HV203_Samuel Gonçalves,500,534,"Vão crescendo, vão tomando outros rumos e aí essa parte é uma parte meio triste da história, né?",,
264,PC_MA_HV203_Samuel Gonçalves,500,534,Que você vai ficando sem ligação.,,
265,PC_MA_HV203_Samuel Gonçalves,500,534,Você falou do nascimento do seu primeiro irmão e como é que foi ter um irmão?  ( ) ,,
266,PC_MA_HV203_Samuel Gonçalves,500,534,"É ruim, né?",,
267,PC_MA_HV203_Samuel Gonçalves,500,534,"Na verdade, já entendi um pouco, mas mesmo assim ainda saiam os os nariz cheio de dente, né? (riso)",,
268,PC_MA_HV203_Samuel Gonçalves,500,534,Mordia e brigava.,,
269,PC_MA_HV203_Samuel Gonçalves,500,534,"E é complicado, meu irmão mais novo, né?",,
270,PC_MA_HV203_Samuel Gonçalves,500,534,"Vai... E depois vem a minha irmã ainda, né?",,
271,PC_MA_HV203_Samuel Gonçalves,500,534,"Minha irmã ainda eu defendia tal (riso) porque era mais nova, mas ele, a gente sempre tinha conflitos , né, e brigava mesmo.",,
272,PC_MA_HV203_Samuel Gonçalves,500,534,Mas a gente brincava também.,,
273,PC_MA_HV203_Samuel Gonçalves,500,534,Hoje a gente lembra das coisas que a gente brincava.,,
274,PC_MA_HV203_Samuel Gonçalves,500,534,Tinha dois velatrolzinhos lá e no salão ainda a gente brincava.,,
275,PC_MA_HV203_Samuel Gonçalves,500,534,Fazia uma pista de corrida dentro de casa (riso) e meus pais saíam para para a escola e ficava eu e ele.,,
276,PC_MA_HV203_Samuel Gonçalves,500,534,E minha irmã é outra pessoa que cuidava.,,
277,PC_MA_HV203_Samuel Gonçalves,500,534,E aí a gente ficava brincando ali.,,
278,PC_MA_HV203_Samuel Gonçalves,500,534,"Na época, na televisão eu lembro que passava chiquititas ainda, né? (riso)",,
279,PC_MA_HV203_Samuel Gonçalves,500,534,E daí a gente ficava... ficava lá.,,
280,PC_MA_HV203_Samuel Gonçalves,500,534,Fazia pista de corrida e dentro de casa a gente ficava brincando aqueles velotrolzinhos lá.,,
281,PC_MA_HV203_Samuel Gonçalves,500,534,Mesmo sendo quatro anos de diferença ainda dava para brincar e tal.,,
282,PC_MA_HV203_Samuel Gonçalves,500,534,Mas a gente sempre tinha os desentendimentos.,,
283,PC_MA_HV203_Samuel Gonçalves,500,534,Não é normal.,,
284,PC_MA_HV203_Samuel Gonçalves,500,534,"Agora que ele está crescendo, já está com quinze anos, né?",,
285,PC_MA_HV203_Samuel Gonçalves,500,534,"Então já tem uma mente um pouco mais aí, não briga tanto.",,
286,PC_MA_HV203_Samuel Gonçalves,500,534,"Às vezes ele dá uns cinco minutos assim que, (riso) mas num, já é diferente.",,
287,PC_MA_HV203_Samuel Gonçalves,500,534,"Mas sempre é legal porque você pode compartilhar as coisas, hoje mais ainda, né?",,
288,PC_MA_HV203_Samuel Gonçalves,500,534,"Hoje se eu vou sair, aí eu já falo, vamos junto, né?",,
289,PC_MA_HV203_Samuel Gonçalves,500,534,Mas antes era um pouco complicado essa situação.,,
290,PC_MA_HV203_Samuel Gonçalves,500,534,"Ele sempre foi muito diferente, né, lá em casa ele sempre foi diferente.",,
291,PC_MA_HV203_Samuel Gonçalves,500,534,"E minha irmã já parece muito comigo, meu irmão já não.",,
292,PC_MA_HV203_Samuel Gonçalves,500,534,"Ele é moreno, né, não tem nada a ver comigo.",,
293,PC_MA_HV203_Samuel Gonçalves,500,534,Ele parece mais a família do meu pai e não tem muita coisa a ver comigo.,,
294,PC_MA_HV203_Samuel Gonçalves,500,534,E os pensamentos dele também são muito diferentes.,,
295,PC_MA_HV203_Samuel Gonçalves,500,534,"Nunca deu problema nada, mas ele sempre pensa diferente.",,
296,PC_MA_HV203_Samuel Gonçalves,500,534,"Então por isso eu acho que tinha muito conflito, né. ",,
297,PC_MA_HV203_Samuel Gonçalves,500,534,"E hoje ainda tem, pelo modo de ele pensar, né, que ainda está amadurecendo e tal, mas ainda tem alguns conflitos.",,
298,PC_MA_HV203_Samuel Gonçalves,500,534,"Você fala, não, vai por aqui, não.",,
299,PC_MA_HV203_Samuel Gonçalves,500,534,"Ele quer ir por lá, né, ele acha que lá é o que vai dar certo.",,
300,PC_MA_HV203_Samuel Gonçalves,500,534,"Mas eh... a gente sempre, mais do que isso, as brigas normais de irmão, sempre convivemos muito bem ih...",,
301,PC_MA_HV203_Samuel Gonçalves,500,534,"Mesmo né com as nossas condições baixas, a gente sempre gostou de viajar, então a gente tem fotos até, eu pegando as fotos para trazer, você vai vendo as fotos de viagens, né, com ele mesmo.",,
302,PC_MA_HV203_Samuel Gonçalves,500,534,"Meus irmãos, como os meus pais, viajam para Minas.",,
303,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí você vai vendo, é legal, porque",,
304,PC_MA_HV203_Samuel Gonçalves,500,534,"Mesmo tendo esses conflitos, a gente se dava super bem.",,
305,PC_MA_HV203_Samuel Gonçalves,500,534,"Ia viajar, ah ia os dois juntos, né, e e ",,
306,PC_MA_HV203_Samuel Gonçalves,500,534,"Chegava lá, tinha as brincadeiras, brincava junto...",,
307,PC_MA_HV203_Samuel Gonçalves,500,534,"( ) Então, é legal.",,
308,PC_MA_HV203_Samuel Gonçalves,500,534,"Dessas viagens, você lembra como era?",,
309,PC_MA_HV203_Samuel Gonçalves,500,534,"A primeira viagem, assim... não não lembro, porque a primeira viagem que eu fiz, assim, que eu me lembro e que eu tenho registro foi para o Espírito Santo, né.",,
310,PC_MA_HV203_Samuel Gonçalves,500,534,"E eu fui visitar até a minha bisavó, na época ela tinha noventa e poucos anos, ela morreu em dois mil e três com cento e seis anos e",,
311,PC_MA_HV203_Samuel Gonçalves,500,534,"E... daí eu fui para visitar, né, meus pais foram.",,
312,PC_MA_HV203_Samuel Gonçalves,500,534,"Assim, eu lembro pouca coisa, assim, não dá para lembrar, eu tinha três anos de idade.",,
313,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu lembro um pouquinho as coisas, mas vendo as fotos assim, você sabe que você estava lá, né, que tem alguma coisa, algum resquício na na memória que você estava lá, você lembra.",,
314,PC_MA_HV203_Samuel Gonçalves,500,534,"E... aí depois que a gente viajou para Minas, quando meu irmãozinho ainda era bem pequenininho, tinha uns oito anos, não, uns cinco anos eu acho que eu tinha.",,
315,PC_MA_HV203_Samuel Gonçalves,500,534,Foi para Minas essa eu lembro um pouco mais.,,
316,PC_MA_HV203_Samuel Gonçalves,500,534,"Eu lembro que eu perdi o chinelo no barro, né?",,
317,PC_MA_HV203_Samuel Gonçalves,500,534,Você vai lembrando de algumas coisinhas assim.,,
318,PC_MA_HV203_Samuel Gonçalves,500,534,"Tinha uma menina que me beliscava (riso), né, não deixava eu brincar com a bicicleta dela eh, que a gente viajou à noite, muito à noite, numa perua velha (riso).",,
319,PC_MA_HV203_Samuel Gonçalves,500,534,"Então, você vai lembrando.",,
320,PC_MA_HV203_Samuel Gonçalves,500,534,"E... depois não foram muitas as viagens, mas eh aí meus irmãos já eram... Depois da outra vez que a gente foi lá, minha irmã já era nascida, era pequenininha, recém-nascida, e a gente viajou para lá também.",,
321,PC_MA_HV203_Samuel Gonçalves,500,534,"E agora, então, você você vai vendo que, vai mudando as coisas na cidade, né?",,
322,PC_MA_HV203_Samuel Gonçalves,500,534,"Até uma vez eu me perdi quando fui para lá, e perdido eu fui fui e encontrei a casa ( ) ",,
323,PC_MA_HV203_Samuel Gonçalves,500,534,"A gente estava lá ( ) no centro da cidade, a cidade é pequenininha, e... me perdi lá, né. ",,
324,PC_MA_HV203_Samuel Gonçalves,500,534,"Não sei o que aconteceu, só me lembro que eu fiquei perdido.",,
325,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí eu falei, caramba, e agora, né?",,
326,PC_MA_HV203_Samuel Gonçalves,500,534,"Aí fuifui andando, andando, andando, até que eu encontrei a casa sozinho.",,
327,PC_MA_HV203_Samuel Gonçalves,500,534,"Encontrei, ( ), nossa, que sorte.",,
328,PC_MA_HV203_Samuel Gonçalves,500,534,"Viajando depois, né, a última vez que a gente foi já era um grande.",,
329,PC_MA_HV203_Samuel Gonçalves,500,534,"Meu irmão já era maior, minha irmã já estava bem grande.",,
330,PC_MA_HV203_Samuel Gonçalves,500,534,"E ... Em dois mil e quatro, em dois mil e seis acho que a gente viajou para lá, para Minas de novo, para o mesmo lugar.",,
331,PC_MA_HV203_Samuel Gonçalves,500,534,"Daí você vai vendo que quanto mudou, né, a cidade, quanto cresceu as coisas ou mudou, né, e...",,
332,PC_MA_HV203_Samuel Gonçalves,500,534,"Para onde você passou, para onde você se perdeu, né, (riso) você vê.",,
333,PC_MA_HV203_Samuel Gonçalves,500,534,É legal.,,
334,PC_MA_HV203_Samuel Gonçalves,500,534,Para que lugar vocês iam em ( )?,,
335,PC_MA_HV203_Samuel Gonçalves,500,534,Itapajipe.,,
336,PC_MA_HV203_Samuel Gonçalves,500,534,"Bem no comecinho aqui, né?",,
337,PC_MA_HV203_Samuel Gonçalves,500,534,Itapajipe. É...,,
338,PC_MA_HV203_Samuel Gonçalves,500,534,"Para Curitiba a gente viajou também já, né?",,
339,PC_MA_HV203_Samuel Gonçalves,500,534,"E... assim, eram os pontos que a gente mais, as viagens que a gente mais fazia.",,
340,PC_MA_HV203_Samuel Gonçalves,500,534,"Lá tem alguns conhecidos, foi lá que minha mãe eh se queimou.",,
341,PC_MA_HV203_Samuel Gonçalves,500,534,"Lá que ela morava, até eu fui na, a última vez que a gente foi para lá, eu tirei foto da da casinha onde eles moravam, ainda tem até hoje a casinha.",,
